tweet_id,text,airline,airline_sentiment
568177321724620800,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,United,negative
569890109803220993,@AmericanAir the app doesn't allow Canadian address. I used the mobile Canadian site and it will not let you select a passenger.,American,negative
568552263641210881,@JetBlue all they said was delayed due to mechanical issues. I'm looking for something a little more specific.,Delta,negative
568677633682214912,"@united ""the extra care airline"". #unitedairlines they don't care. Trust me. There #customerservice is non existent. They don't have 1",United,negative
568279994876571649,@VirginAmerica Your planes are really pretty. Just thought u should know that. :),Virgin America,positive
570298371140939776,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.",American,negative
569976030603059200,@SouthwestAir Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH,Southwest,positive
569589079710380032,@SouthwestAir it was not - still don't know where skis are and cannot get a call back from bag svc at airport (left several msgs),Southwest,negative
569933275436707840,@USAirways @AmericanAir - Can flight #415 get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry,US Airways,negative
569872132269682688,@AmericanAir You moved us onto 6.55pm but there is availability on 1.50 and 3.30.   No answer on your phone. Have young children.  HELP!,American,negative
569709901737406464,@USAirways I'm tired of paying for luggage &amp; less than stellar customer service @AmericanAir. #notafanofyourmerger,US Airways,negative
568126621611372545,"@USAirways the least comforting thing from your pilot after sitting on a stationary plane for 3 hours is ""I don't really know what happened""",US Airways,negative
569673758501412865,@AmericanAir VERY upset that I cannot select seats for Tuesday flight online or over the phone. Terrible customer service :( Please help!,American,negative
568626969983750145,@USAirways why does it cost $900 to change a $100 ticket when it only cost $150 to purchase a new ticket?,US Airways,negative
569492106923806720,"@usairways trick for getting into your hold queue?  I've been calling since Thursday and keep getting the ""call back Late Flightr"" message",US Airways,negative
569676404893163520,"@SouthwestAir beautiful view flying into San Jose, CA this evening http://t.co/SxVaGbRTlI",Southwest,positive
568488247514554369,@JetBlue actually they said the fraud issue was never resolved. but why then did they issue me a new ticket of the phone?,Delta,negative
569596445680115712,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,Virgin America,positive
568948462030467072,"@USAirways @AmericanAir did I mention I'm a silver preferred member and fly every week (not always with you), and not even a meal voucher?",US Airways,negative
568957365464076288,@SouthwestAir Cancelled Flightled my flight and I'm stranded in St. Louis. Not sure what to do. No other flight until tomorrow. Am I to sleep in airpt,Southwest,negative
567853668608925696,@united you already have vomit so you are halfway there,United,negative
568977492410703872,"@SouthwestAir wanting a ⭐️ for the ✈️ finding the gate. No apology or exp. All good, I'm sure connecting flight leaving SAC will be chill!",Southwest,negative
569608190410809344,@AmericanAir I would like a refund for this flight. They delayed the flight 5 times. I feel like you're making fun of us.,American,negative
570304445336178688,@USAirways ok...i know doors close ~10 minutes before takeoff. stop telling me my flight will leave in 20 minutes when we haven't boarded.,US Airways,negative
567801642633162753,"@JetBlue Hold for 15 min, a couple of rings, then ""mailbox has not been set up yet."" Customer service forwarding to their cell phones? C'mon",Delta,negative
567816742300356608,"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.",Delta,negative
569605699308818432,"@AmericanAir i dont believe it, it has been impossible for your agents to get an update from the delivery company since yesterday at 11 am",American,negative
570092677196181507,"@AmericanAir glad that you WANTED to help me, but you didn't. Have an agent call me before I rant about shitty service every day",American,negative
569512132494159872,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,US Airways,negative
570079755560595456,@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?,American,negative
570059381284302848,@SouthwestAir here is my conf #F8NEQM. My flight was delayed for 3 hours while my friend waited for me on her bday. Please follow up.,Southwest,negative
569484788404322304,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold,United,negative
568237684277141504,@united I bet @SouthwestAir doesn't turn a thirty minute delay on an original flight into a 7+ hour delayed arrive time,United,negative
568961016782036992,@united you're right. Good you caught the mechanical failure. Too bad there are no blankets. But ok.,United,negative
568990399814987777,@united Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,United,negative
568457722909368320,@USAirways that's where we are now. Thank you.,US Airways,positive
569331162897739776,@united why don't you ever print my known #traveler number on my ticket? Because of this I never get to use the #TSA prescreen I paid for,United,negative
569252439548952576,"@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!",US Airways,negative
570192105752039427,@SouthwestAir darn! I bought it on the wrong device! No way to switch I'm sure?,Southwest,negative
569274123525844994,@JetBlue how long does it take for a bag to get to the baggage belt!!!!!#toolong of a wait,Delta,negative
569630310779854848,@JetBlue anything serious I should worry about?,Delta,negative
569235954789015552,@united You shouldn't page o'head that it's best to call 1-800# - on hold 26+ mins,United,negative
568548205421563906,"@united I was well taken care of, thanks. I've already been sent a survey request &amp; I'll share my positive experience (despite delay)",United,positive
569516566380875778,@united I would like your baggage damage number as well! Another great thing from your 'trained' staff! Whats the number please.. Claim time,United,negative
567884646270267392,"@united Yes, though they have not located the bag yet. It was a lovely flight outside of that.",United,negative
568535604159332352,@SouthwestAir Oops...no functioning bathrooms on a fairly full flight?  Hope everyone on 702 from New York can hold it.  Me included.,Southwest,negative
569321988591906818,"@SouthwestAir coming up on 10 hrs and all at the gate, not leaving and without my baggage. SWA you are my nightmare!",Southwest,negative
570138307767578625,"@AmericanAir I tried, EXTREMELY RUDE. Even the supervisor. And when I asked to speak to HIS supervisor I was told no",American,negative
568812675175591936,"@USAirways -not just this trip, been a few. Ur saving grace is ur cheaper flights. Now willing to pay more 4 bttr service on bttr airlines.",US Airways,negative
568424596657078272,@united I’ve filled out the form twice. No email. I have a lost item code. Can you verify it was received?,United,negative
568193817943257088,"@united well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",United,negative
569641810571763712,"@AmericanAir one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as I was told 😓😭",American,negative
